DPPC	C11	-0.08	2.326770	CTL2
DPPC	H11A	0.09	1.705680	HAL2
DPPC	H11B	0.09	1.705680	HAL2
DPPC	P	1.50	2.456550	PL
DPPC	O13	-0.78	2.039400	O2L
DPPC	O14	-0.78	2.039400	O2L
DPPC	O11	-0.57	1.993050	OSLP
DPPC	O12	-0.57	1.993050	OSLP
DPPC	C1	-0.08	2.326770	CTL2
DPPC	HA	0.09	1.705680	HAL2
DPPC	HB	0.09	1.705680	HAL2
DPPC	C2	0.17	2.572425	CTL1
DPPC	HS	0.09	1.687140	HAL1
DPPC	O21	-0.49	1.993050	OSL
DPPC	C21	0.90	2.317500	CL
DPPC	O22	-0.63	2.039400	OBL
DPPC	C22	-0.22	2.326770	CTL2
DPPC	H2R	0.09	1.705680	HAL2
DPPC	H2S	0.09	1.705680	HAL2
DPPC	C3	0.08	2.326770	CTL2
DPPC	HX	0.09	1.705680	HAL2
DPPC	HY	0.09	1.705680	HAL2
DPPC	O31	-0.49	1.993050	OSL
DPPC	C31	0.90	2.317500	CL
DPPC	O32	-0.63	2.039400	OBL
DPPC	C32	-0.22	2.326770	CTL2
DPPC	H2X	0.09	1.705680	HAL2
DPPC	H2Y	0.09	1.705680	HAL2
DPPC	C23	-0.18	2.326770	CTL2
DPPC	H3R	0.09	1.705680	HAL2
DPPC	H3S	0.09	1.705680	HAL2
DPPC	C24	-0.18	2.326770	CTL2
DPPC	H4R	0.09	1.705680	HAL2
DPPC	H4S	0.09	1.705680	HAL2
DPPC	C25	-0.18	2.326770	CTL2
DPPC	H5R	0.09	1.705680	HAL2
DPPC	H5S	0.09	1.705680	HAL2
DPPC	C26	-0.18	2.326770	CTL2
DPPC	H6R	0.09	1.705680	HAL2
DPPC	H6S	0.09	1.705680	HAL2
DPPC	C27	-0.18	2.326770	CTL2
DPPC	H7R	0.09	1.705680	HAL2
DPPC	H7S	0.09	1.705680	HAL2
DPPC	C28	-0.18	2.326770	CTL2
DPPC	H8R	0.09	1.705680	HAL2
DPPC	H8S	0.09	1.705680	HAL2
DPPC	C29	-0.18	2.326770	CTL2
DPPC	H9R	0.09	1.705680	HAL2
DPPC	H9S	0.09	1.705680	HAL2
DPPC	C210	-0.18	2.326770	CTL2
DPPC	H10R	0.09	1.705680	HAL2
DPPC	H10S	0.09	1.705680	HAL2
DPPC	C211	-0.18	2.326770	CTL2
DPPC	H11R	0.09	1.705680	HAL2
DPPC	H11S	0.09	1.705680	HAL2
DPPC	C212	-0.18	2.326770	CTL2
DPPC	H12R	0.09	1.705680	HAL2
DPPC	H12S	0.09	1.705680	HAL2
DPPC	C213	-0.18	2.326770	CTL2
DPPC	H13R	0.09	1.705680	HAL2
DPPC	H13S	0.09	1.705680	HAL2
DPPC	C214	-0.18	2.326770	CTL2
DPPC	H14R	0.09	1.705680	HAL2
DPPC	H14S	0.09	1.705680	HAL2
DPPC	C215	-0.18	2.326770	CTL2
DPPC	H15R	0.09	1.705680	HAL2
DPPC	H15S	0.09	1.705680	HAL2
DPPC	C216	-0.27	2.354580	CTL3
DPPC	H16R	0.09	1.705680	HAL3
DPPC	H16S	0.09	1.705680	HAL3
DPPC	H16T	0.09	1.705680	HAL3
DPPC	C33	-0.18	2.326770	CTL2
DPPC	H3X	0.09	1.705680	HAL2
DPPC	H3Y	0.09	1.705680	HAL2
DPPC	C34	-0.18	2.326770	CTL2
DPPC	H4X	0.09	1.705680	HAL2
DPPC	H4Y	0.09	1.705680	HAL2
DPPC	C35	-0.18	2.326770	CTL2
DPPC	H5X	0.09	1.705680	HAL2
DPPC	H5Y	0.09	1.705680	HAL2
DPPC	C36	-0.18	2.326770	CTL2
DPPC	H6X	0.09	1.705680	HAL2
DPPC	H6Y	0.09	1.705680	HAL2
DPPC	C37	-0.18	2.326770	CTL2
DPPC	H7X	0.09	1.705680	HAL2
DPPC	H7Y	0.09	1.705680	HAL2
DPPC	C38	-0.18	2.326770	CTL2
DPPC	H8X	0.09	1.705680	HAL2
DPPC	H8Y	0.09	1.705680	HAL2
DPPC	C39	-0.18	2.326770	CTL2
DPPC	H9X	0.09	1.705680	HAL2
DPPC	H9Y	0.09	1.705680	HAL2
DPPC	C310	-0.18	2.326770	CTL2
DPPC	H10X	0.09	1.705680	HAL2
DPPC	H10Y	0.09	1.705680	HAL2
DPPC	C311	-0.18	2.326770	CTL2
DPPC	H11X	0.09	1.705680	HAL2
DPPC	H11Y	0.09	1.705680	HAL2
DPPC	C312	-0.18	2.326770	CTL2
DPPC	H12X	0.09	1.705680	HAL2
DPPC	H12Y	0.09	1.705680	HAL2
DPPC	C313	-0.18	2.326770	CTL2
DPPC	H13X	0.09	1.705680	HAL2
DPPC	H13Y	0.09	1.705680	HAL2
DPPC	C314	-0.18	2.326770	CTL2
DPPC	H14X	0.09	1.705680	HAL2
DPPC	H14Y	0.09	1.705680	HAL2
DPPC	C315	-0.18	2.326770	CTL2
DPPC	H15X	0.09	1.705680	HAL2
DPPC	H15Y	0.09	1.705680	HAL2
DPPC	C316	-0.27	2.354580	CTL3
DPPC	H16X	0.09	1.705680	HAL3
DPPC	H16Y	0.09	1.705680	HAL3
DPPC	H16Z	0.09	1.705680	HAL3
DPPE	N	-0.30	2.178450	NH3L
DPPE	HN1	0.33	0.671612	HCL
DPPE	HN2	0.33	0.671612	HCL
DPPE	HN3	0.33	0.671612	HCL
DPPE	C12	0.13	2.326770	CTL2
DPPE	H12A	0.09	1.705680	HAL2
DPPE	H12B	0.09	1.705680	HAL2
DPPE	C11	-0.08	2.326770	CTL2
DPPE	H11A	0.09	1.705680	HAL2
DPPE	H11B	0.09	1.705680	HAL2
DPPE	P	1.50	2.456550	PL
DPPE	O13	-0.78	2.039400	O2L
DPPE	O14	-0.78	2.039400	O2L
DPPE	O11	-0.57	1.993050	OSLP
DPPE	O12	-0.57	1.993050	OSLP
DPPE	C1	-0.08	2.326770	CTL2
DPPE	HA	0.09	1.705680	HAL2
DPPE	HB	0.09	1.705680	HAL2
DPPE	C2	0.17	2.572425	CTL1
DPPE	HS	0.09	1.687140	HAL1
DPPE	O21	-0.49	1.993050	OSL
DPPE	C21	0.90	2.317500	CL
DPPE	O22	-0.63	2.039400	OBL
DPPE	C22	-0.22	2.326770	CTL2
DPPE	H2R	0.09	1.705680	HAL2
DPPE	H2S	0.09	1.705680	HAL2
DPPE	C3	0.08	2.326770	CTL2
DPPE	HX	0.09	1.705680	HAL2
DPPE	HY	0.09	1.705680	HAL2
DPPE	O31	-0.49	1.993050	OSL
DPPE	C31	0.90	2.317500	CL
DPPE	O32	-0.63	2.039400	OBL
DPPE	C32	-0.22	2.326770	CTL2
DPPE	H2X	0.09	1.705680	HAL2
DPPE	H2Y	0.09	1.705680	HAL2
DPPE	C23	-0.18	2.326770	CTL2
DPPE	H3R	0.09	1.705680	HAL2
DPPE	H3S	0.09	1.705680	HAL2
DPPE	C24	-0.18	2.326770	CTL2
DPPE	H4R	0.09	1.705680	HAL2
DPPE	H4S	0.09	1.705680	HAL2
DPPE	C25	-0.18	2.326770	CTL2
DPPE	H5R	0.09	1.705680	HAL2
DPPE	H5S	0.09	1.705680	HAL2
DPPE	C26	-0.18	2.326770	CTL2
DPPE	H6R	0.09	1.705680	HAL2
DPPE	H6S	0.09	1.705680	HAL2
DPPE	C27	-0.18	2.326770	CTL2
DPPE	H7R	0.09	1.705680	HAL2
DPPE	H7S	0.09	1.705680	HAL2
DPPE	C28	-0.18	2.326770	CTL2
DPPE	H8R	0.09	1.705680	HAL2
DPPE	H8S	0.09	1.705680	HAL2
DPPE	C29	-0.18	2.326770	CTL2
DPPE	H9R	0.09	1.705680	HAL2
DPPE	H9S	0.09	1.705680	HAL2
DPPE	C210	-0.18	2.326770	CTL2
DPPE	H10R	0.09	1.705680	HAL2
DPPE	H10S	0.09	1.705680	HAL2
DPPE	C211	-0.18	2.326770	CTL2
DPPE	H11R	0.09	1.705680	HAL2
DPPE	H11S	0.09	1.705680	HAL2
DPPE	C212	-0.18	2.326770	CTL2
DPPE	H12R	0.09	1.705680	HAL2
DPPE	H12S	0.09	1.705680	HAL2
DPPE	C213	-0.18	2.326770	CTL2
DPPE	H13R	0.09	1.705680	HAL2
DPPE	H13S	0.09	1.705680	HAL2
DPPE	C214	-0.18	2.326770	CTL2
DPPE	H14R	0.09	1.705680	HAL2
DPPE	H14S	0.09	1.705680	HAL2
DPPE	C215	-0.18	2.326770	CTL2
DPPE	H15R	0.09	1.705680	HAL2
DPPE	H15S	0.09	1.705680	HAL2
DPPE	C216	-0.27	2.354580	CTL3
DPPE	H16R	0.09	1.705680	HAL3
DPPE	H16S	0.09	1.705680	HAL3
DPPE	H16T	0.09	1.705680	HAL3
DPPE	C33	-0.18	2.326770	CTL2
DPPE	H3X	0.09	1.705680	HAL2
DPPE	H3Y	0.09	1.705680	HAL2
DPPE	C34	-0.18	2.326770	CTL2
DPPE	H4X	0.09	1.705680	HAL2
DPPE	H4Y	0.09	1.705680	HAL2
DPPE	C35	-0.18	2.326770	CTL2
DPPE	H5X	0.09	1.705680	HAL2
DPPE	H5Y	0.09	1.705680	HAL2
DPPE	C36	-0.18	2.326770	CTL2
DPPE	H6X	0.09	1.705680	HAL2
DPPE	H6Y	0.09	1.705680	HAL2
DPPE	C37	-0.18	2.326770	CTL2
DPPE	H7X	0.09	1.705680	HAL2
DPPE	H7Y	0.09	1.705680	HAL2
DPPE	C38	-0.18	2.326770	CTL2
DPPE	H8X	0.09	1.705680	HAL2
DPPE	H8Y	0.09	1.705680	HAL2
DPPE	C39	-0.18	2.326770	CTL2
DPPE	H9X	0.09	1.705680	HAL2
DPPE	H9Y	0.09	1.705680	HAL2
DPPE	C310	-0.18	2.326770	CTL2
DPPE	H10X	0.09	1.705680	HAL2
DPPE	H10Y	0.09	1.705680	HAL2
DPPE	C311	-0.18	2.326770	CTL2
DPPE	H11X	0.09	1.705680	HAL2
DPPE	H11Y	0.09	1.705680	HAL2
DPPE	C312	-0.18	2.326770	CTL2
DPPE	H12X	0.09	1.705680	HAL2
DPPE	H12Y	0.09	1.705680	HAL2
DPPE	C313	-0.18	2.326770	CTL2
DPPE	H13X	0.09	1.705680	HAL2
DPPE	H13Y	0.09	1.705680	HAL2
DPPE	C314	-0.18	2.326770	CTL2
DPPE	H14X	0.09	1.705680	HAL2
DPPE	H14Y	0.09	1.705680	HAL2
DPPE	C315	-0.18	2.326770	CTL2
DPPE	H15X	0.09	1.705680	HAL2
DPPE	H15Y	0.09	1.705680	HAL2
DPPE	C316	-0.27	2.354580	CTL3
DPPE	H16X	0.09	1.705680	HAL3
DPPE	H16Y	0.09	1.705680	HAL3
DPPE	H16Z	0.09	1.705680	HAL3
DPPS	N	-0.30	2.178450	NH3L
DPPS	HN1	0.33	0.671612	HCL
DPPS	HN2	0.33	0.671612	HCL
DPPS	HN3	0.33	0.671612	HCL
DPPS	C12	0.21	2.572425	CTL1
DPPS	H12A	0.10	1.687140	HBL
DPPS	C13	0.34	2.317500	CCL
DPPS	O13A	-0.67	2.039400	OCL
DPPS	O13B	-0.67	2.039400	OCL
DPPS	C11	-0.08	2.326770	CTL2
DPPS	H11A	0.09	1.705680	HAL2
DPPS	H11B	0.09	1.705680	HAL2
DPPS	P	1.50	2.456550	PL
DPPS	O13	-0.78	2.039400	O2L
DPPS	O14	-0.78	2.039400	O2L
DPPS	O12	-0.57	1.993050	OSLP
DPPS	O11	-0.57	1.993050	OSLP
DPPS	C1	-0.08	2.326770	CTL2
DPPS	HA	0.09	1.705680	HAL2
DPPS	HB	0.09	1.705680	HAL2
DPPS	C2	0.17	2.572425	CTL1
DPPS	HS	0.09	1.687140	HAL1
DPPS	O21	-0.49	1.993050	OSL
DPPS	C21	0.90	2.317500	CL
DPPS	O22	-0.63	2.039400	OBL
DPPS	C22	-0.22	2.326770	CTL2
DPPS	H2R	0.09	1.705680	HAL2
DPPS	H2S	0.09	1.705680	HAL2
DPPS	C3	0.08	2.326770	CTL2
DPPS	HX	0.09	1.705680	HAL2
DPPS	HY	0.09	1.705680	HAL2
DPPS	O31	-0.49	1.993050	OSL
DPPS	C31	0.90	2.317500	CL
DPPS	O32	-0.63	2.039400	OBL
DPPS	C32	-0.22	2.326770	CTL2
DPPS	H2X	0.09	1.705680	HAL2
DPPS	H2Y	0.09	1.705680	HAL2
DPPS	C23	-0.18	2.326770	CTL2
DPPS	H3R	0.09	1.705680	HAL2
DPPS	H3S	0.09	1.705680	HAL2
DPPS	C24	-0.18	2.326770	CTL2
DPPS	H4R	0.09	1.705680	HAL2
DPPS	H4S	0.09	1.705680	HAL2
DPPS	C25	-0.18	2.326770	CTL2
DPPS	H5R	0.09	1.705680	HAL2
DPPS	H5S	0.09	1.705680	HAL2
DPPS	C26	-0.18	2.326770	CTL2
DPPS	H6R	0.09	1.705680	HAL2
DPPS	H6S	0.09	1.705680	HAL2
DPPS	C27	-0.18	2.326770	CTL2
DPPS	H7R	0.09	1.705680	HAL2
DPPS	H7S	0.09	1.705680	HAL2
DPPS	C28	-0.18	2.326770	CTL2
DPPS	H8R	0.09	1.705680	HAL2
DPPS	H8S	0.09	1.705680	HAL2
DPPS	C29	-0.18	2.326770	CTL2
DPPS	H9R	0.09	1.705680	HAL2
DPPS	H9S	0.09	1.705680	HAL2
DPPS	C210	-0.18	2.326770	CTL2
DPPS	H10R	0.09	1.705680	HAL2
DPPS	H10S	0.09	1.705680	HAL2
DPPS	C211	-0.18	2.326770	CTL2
DPPS	H11R	0.09	1.705680	HAL2
DPPS	H11S	0.09	1.705680	HAL2
DPPS	C212	-0.18	2.326770	CTL2
DPPS	H12R	0.09	1.705680	HAL2
DPPS	H12S	0.09	1.705680	HAL2
DPPS	C213	-0.18	2.326770	CTL2
DPPS	H13R	0.09	1.705680	HAL2
DPPS	H13S	0.09	1.705680	HAL2
DPPS	C214	-0.18	2.326770	CTL2
DPPS	H14R	0.09	1.705680	HAL2
DPPS	H14S	0.09	1.705680	HAL2
DPPS	C215	-0.18	2.326770	CTL2
DPPS	H15R	0.09	1.705680	HAL2
DPPS	H15S	0.09	1.705680	HAL2
DPPS	C216	-0.27	2.354580	CTL3
DPPS	H16R	0.09	1.705680	HAL3
DPPS	H16S	0.09	1.705680	HAL3
DPPS	H16T	0.09	1.705680	HAL3
DPPS	C33	-0.18	2.326770	CTL2
DPPS	H3X	0.09	1.705680	HAL2
DPPS	H3Y	0.09	1.705680	HAL2
DPPS	C34	-0.18	2.326770	CTL2
DPPS	H4X	0.09	1.705680	HAL2
DPPS	H4Y	0.09	1.705680	HAL2
DPPS	C35	-0.18	2.326770	CTL2
DPPS	H5X	0.09	1.705680	HAL2
DPPS	H5Y	0.09	1.705680	HAL2
DPPS	C36	-0.18	2.326770	CTL2
DPPS	H6X	0.09	1.705680	HAL2
DPPS	H6Y	0.09	1.705680	HAL2
DPPS	C37	-0.18	2.326770	CTL2
DPPS	H7X	0.09	1.705680	HAL2
DPPS	H7Y	0.09	1.705680	HAL2
DPPS	C38	-0.18	2.326770	CTL2
DPPS	H8X	0.09	1.705680	HAL2
DPPS	H8Y	0.09	1.705680	HAL2
DPPS	C39	-0.18	2.326770	CTL2
DPPS	H9X	0.09	1.705680	HAL2
DPPS	H9Y	0.09	1.705680	HAL2
DPPS	C310	-0.18	2.326770	CTL2
DPPS	H10X	0.09	1.705680	HAL2
DPPS	H10Y	0.09	1.705680	HAL2
DPPS	C311	-0.18	2.326770	CTL2
DPPS	H11X	0.09	1.705680	HAL2
DPPS	H11Y	0.09	1.705680	HAL2
DPPS	C312	-0.18	2.326770	CTL2
DPPS	H12X	0.09	1.705680	HAL2
DPPS	H12Y	0.09	1.705680	HAL2
DPPS	C313	-0.18	2.326770	CTL2
DPPS	H13X	0.09	1.705680	HAL2
DPPS	H13Y	0.09	1.705680	HAL2
DPPS	C314	-0.18	2.326770	CTL2
DPPS	H14X	0.09	1.705680	HAL2
DPPS	H14Y	0.09	1.705680	HAL2
DPPS	C315	-0.18	2.326770	CTL2
DPPS	H15X	0.09	1.705680	HAL2
DPPS	H15Y	0.09	1.705680	HAL2
DPPS	C316	-0.27	2.354580	CTL3
DPPS	H16X	0.09	1.705680	HAL3
DPPS	H16Y	0.09	1.705680	HAL3
DPPS	H16Z	0.09	1.705680	HAL3
DPPA	P	1.50	2.456550	PL
DPPA	O13	-0.82	2.039400	O2L
DPPA	O14	-0.82	2.039400	O2L
DPPA	O12	-0.68	2.104290	OHL
DPPA	H12	0.34	0.671612	HOL
DPPA	O11	-0.62	1.993050	OSLP
DPPA	C1	-0.08	2.326770	CTL2
DPPA	HA	0.09	1.705680	HAL2
DPPA	HB	0.09	1.705680	HAL2
DPPA	C2	0.17	2.572425	CTL1
DPPA	HS	0.09	1.687140	HAL1
DPPA	O21	-0.49	1.993050	OSL
DPPA	C21	0.90	2.317500	CL
DPPA	O22	-0.63	2.039400	OBL
DPPA	C22	-0.22	2.326770	CTL2
DPPA	H2R	0.09	1.705680	HAL2
DPPA	H2S	0.09	1.705680	HAL2
DPPA	C3	0.08	2.326770	CTL2
DPPA	HX	0.09	1.705680	HAL2
DPPA	HY	0.09	1.705680	HAL2
DPPA	O31	-0.49	1.993050	OSL
DPPA	C31	0.90	2.317500	CL
DPPA	O32	-0.63	2.039400	OBL
DPPA	C32	-0.22	2.326770	CTL2
DPPA	H2X	0.09	1.705680	HAL2
DPPA	H2Y	0.09	1.705680	HAL2
DPPA	C23	-0.18	2.326770	CTL2
DPPA	H3R	0.09	1.705680	HAL2
DPPA	H3S	0.09	1.705680	HAL2
DPPA	C24	-0.18	2.326770	CTL2
DPPA	H4R	0.09	1.705680	HAL2
DPPA	H4S	0.09	1.705680	HAL2
DPPA	C25	-0.18	2.326770	CTL2
DPPA	H5R	0.09	1.705680	HAL2
DPPA	H5S	0.09	1.705680	HAL2
DPPA	C26	-0.18	2.326770	CTL2
DPPA	H6R	0.09	1.705680	HAL2
DPPA	H6S	0.09	1.705680	HAL2
DPPA	C27	-0.18	2.326770	CTL2
DPPA	H7R	0.09	1.705680	HAL2
DPPA	H7S	0.09	1.705680	HAL2
DPPA	C28	-0.18	2.326770	CTL2
DPPA	H8R	0.09	1.705680	HAL2
DPPA	H8S	0.09	1.705680	HAL2
DPPA	C29	-0.18	2.326770	CTL2
DPPA	H9R	0.09	1.705680	HAL2
DPPA	H9S	0.09	1.705680	HAL2
DPPA	C210	-0.18	2.326770	CTL2
DPPA	H10R	0.09	1.705680	HAL2
DPPA	H10S	0.09	1.705680	HAL2
DPPA	C211	-0.18	2.326770	CTL2
DPPA	H11R	0.09	1.705680	HAL2
DPPA	H11S	0.09	1.705680	HAL2
DPPA	C212	-0.18	2.326770	CTL2
DPPA	H12R	0.09	1.705680	HAL2
DPPA	H12S	0.09	1.705680	HAL2
DPPA	C213	-0.18	2.326770	CTL2
DPPA	H13R	0.09	1.705680	HAL2
DPPA	H13S	0.09	1.705680	HAL2
DPPA	C214	-0.18	2.326770	CTL2
DPPA	H14R	0.09	1.705680	HAL2
DPPA	H14S	0.09	1.705680	HAL2
DPPA	C215	-0.18	2.326770	CTL2
DPPA	H15R	0.09	1.705680	HAL2
DPPA	H15S	0.09	1.705680	HAL2
DPPA	C216	-0.27	2.354580	CTL3
DPPA	H16R	0.09	1.705680	HAL3
DPPA	H16S	0.09	1.705680	HAL3
DPPA	H16T	0.09	1.705680	HAL3
DPPA	C33	-0.18	2.326770	CTL2
DPPA	H3X	0.09	1.705680	HAL2
DPPA	H3Y	0.09	1.705680	HAL2
DPPA	C34	-0.18	2.326770	CTL2
DPPA	H4X	0.09	1.705680	HAL2
DPPA	H4Y	0.09	1.705680	HAL2
DPPA	C35	-0.18	2.326770	CTL2
DPPA	H5X	0.09	1.705680	HAL2
DPPA	H5Y	0.09	1.705680	HAL2
DPPA	C36	-0.18	2.326770	CTL2
DPPA	H6X	0.09	1.705680	HAL2
DPPA	H6Y	0.09	1.705680	HAL2
DPPA	C37	-0.18	2.326770	CTL2
DPPA	H7X	0.09	1.705680	HAL2
DPPA	H7Y	0.09	1.705680	HAL2
DPPA	C38	-0.18	2.326770	CTL2
DPPA	H8X	0.09	1.705680	HAL2
DPPA	H8Y	0.09	1.705680	HAL2
DPPA	C39	-0.18	2.326770	CTL2
DPPA	H9X	0.09	1.705680	HAL2
DPPA	H9Y	0.09	1.705680	HAL2
DPPA	C310	-0.18	2.326770	CTL2
DPPA	H10X	0.09	1.705680	HAL2
DPPA	H10Y	0.09	1.705680	HAL2
DPPA	C311	-0.18	2.326770	CTL2
DPPA	H11X	0.09	1.705680	HAL2
DPPA	H11Y	0.09	1.705680	HAL2
DPPA	C312	-0.18	2.326770	CTL2
DPPA	H12X	0.09	1.705680	HAL2
DPPA	H12Y	0.09	1.705680	HAL2
DPPA	C313	-0.18	2.326770	CTL2
DPPA	H13X	0.09	1.705680	HAL2
DPPA	H13Y	0.09	1.705680	HAL2
DPPA	C314	-0.18	2.326770	CTL2
DPPA	H14X	0.09	1.705680	HAL2
DPPA	H14Y	0.09	1.705680	HAL2
DPPA	C315	-0.18	2.326770	CTL2
DPPA	H15X	0.09	1.705680	HAL2
DPPA	H15Y	0.09	1.705680	HAL2
DPPA	C316	-0.27	2.354580	CTL3
DPPA	H16X	0.09	1.705680	HAL3
DPPA	H16Y	0.09	1.705680	HAL3
DPPA	H16Z	0.09	1.705680	HAL3
DPPG	C13	0.05	2.326770	CTL2
DPPG	H13A	0.09	1.705680	HAL2
DPPG	H13B	0.09	1.705680	HAL2
DPPG	OC3	-0.65	2.104290	OHL
DPPG	HO3	0.42	0.671612	HOL
DPPG	C12	0.14	2.572425	CTL1
DPPG	H12A	0.09	1.687140	HAL1
DPPG	OC2	-0.65	2.104290	OHL
DPPG	HO2	0.42	0.671612	HOL
DPPG	C11	-0.08	2.326770	CTL2
DPPG	H11A	0.09	1.705680	HAL2
DPPG	H11B	0.09	1.705680	HAL2
DPPG	P	1.50	2.456550	PL
DPPG	O13	-0.78	2.039400	O2L
DPPG	O14	-0.78	2.039400	O2L
DPPG	O12	-0.57	1.993050	OSLP
DPPG	O11	-0.57	1.993050	OSLP
DPPG	C1	-0.08	2.326770	CTL2
DPPG	HA	0.09	1.705680	HAL2
DPPG	HB	0.09	1.705680	HAL2
DPPG	C2	0.17	2.572425	CTL1
DPPG	HS	0.09	1.687140	HAL1
DPPG	O21	-0.49	1.993050	OSL
DPPG	C21	0.90	2.317500	CL
DPPG	O22	-0.63	2.039400	OBL
DPPG	C22	-0.22	2.326770	CTL2
DPPG	H2R	0.09	1.705680	HAL2
DPPG	H2S	0.09	1.705680	HAL2
DPPG	C3	0.08	2.326770	CTL2
DPPG	HX	0.09	1.705680	HAL2
DPPG	HY	0.09	1.705680	HAL2
DPPG	O31	-0.49	1.993050	OSL
DPPG	C31	0.90	2.317500	CL
DPPG	O32	-0.63	2.039400	OBL
DPPG	C32	-0.22	2.326770	CTL2
DPPG	H2X	0.09	1.705680	HAL2
DPPG	H2Y	0.09	1.705680	HAL2
DPPG	C23	-0.18	2.326770	CTL2
DPPG	H3R	0.09	1.705680	HAL2
DPPG	H3S	0.09	1.705680	HAL2
DPPG	C24	-0.18	2.326770	CTL2
DPPG	H4R	0.09	1.705680	HAL2
DPPG	H4S	0.09	1.705680	HAL2
DPPG	C25	-0.18	2.326770	CTL2
DPPG	H5R	0.09	1.705680	HAL2
DPPG	H5S	0.09	1.705680	HAL2
DPPG	C26	-0.18	2.326770	CTL2
DPPG	H6R	0.09	1.705680	HAL2
DPPG	H6S	0.09	1.705680	HAL2
DPPG	C27	-0.18	2.326770	CTL2
DPPG	H7R	0.09	1.705680	HAL2
DPPG	H7S	0.09	1.705680	HAL2
DPPG	C28	-0.18	2.326770	CTL2
DPPG	H8R	0.09	1.705680	HAL2
DPPG	H8S	0.09	1.705680	HAL2
DPPG	C29	-0.18	2.326770	CTL2
DPPG	H9R	0.09	1.705680	HAL2
DPPG	H9S	0.09	1.705680	HAL2
DPPG	C210	-0.18	2.326770	CTL2
DPPG	H10R	0.09	1.705680	HAL2
DPPG	H10S	0.09	1.705680	HAL2
DPPG	C211	-0.18	2.326770	CTL2
DPPG	H11R	0.09	1.705680	HAL2
DPPG	H11S	0.09	1.705680	HAL2
DPPG	C212	-0.18	2.326770	CTL2
DPPG	H12R	0.09	1.705680	HAL2
DPPG	H12S	0.09	1.705680	HAL2
DPPG	C213	-0.18	2.326770	CTL2
DPPG	H13R	0.09	1.705680	HAL2
DPPG	H13S	0.09	1.705680	HAL2
DPPG	C214	-0.18	2.326770	CTL2
DPPG	H14R	0.09	1.705680	HAL2
DPPG	H14S	0.09	1.705680	HAL2
DPPG	C215	-0.18	2.326770	CTL2
DPPG	H15R	0.09	1.705680	HAL2
DPPG	H15S	0.09	1.705680	HAL2
DPPG	C216	-0.27	2.354580	CTL3
DPPG	H16R	0.09	1.705680	HAL3
DPPG	H16S	0.09	1.705680	HAL3
DPPG	H16T	0.09	1.705680	HAL3
DPPG	C33	-0.18	2.326770	CTL2
DPPG	H3X	0.09	1.705680	HAL2
DPPG	H3Y	0.09	1.705680	HAL2
DPPG	C34	-0.18	2.326770	CTL2
DPPG	H4X	0.09	1.705680	HAL2
DPPG	H4Y	0.09	1.705680	HAL2
DPPG	C35	-0.18	2.326770	CTL2
DPPG	H5X	0.09	1.705680	HAL2
DPPG	H5Y	0.09	1.705680	HAL2
DPPG	C36	-0.18	2.326770	CTL2
DPPG	H6X	0.09	1.705680	HAL2
DPPG	H6Y	0.09	1.705680	HAL2
DPPG	C37	-0.18	2.326770	CTL2
DPPG	H7X	0.09	1.705680	HAL2
DPPG	H7Y	0.09	1.705680	HAL2
DPPG	C38	-0.18	2.326770	CTL2
DPPG	H8X	0.09	1.705680	HAL2
DPPG	H8Y	0.09	1.705680	HAL2
DPPG	C39	-0.18	2.326770	CTL2
DPPG	H9X	0.09	1.705680	HAL2
DPPG	H9Y	0.09	1.705680	HAL2
DPPG	C310	-0.18	2.326770	CTL2
DPPG	H10X	0.09	1.705680	HAL2
DPPG	H10Y	0.09	1.705680	HAL2
DPPG	C311	-0.18	2.326770	CTL2
DPPG	H11X	0.09	1.705680	HAL2
DPPG	H11Y	0.09	1.705680	HAL2
DPPG	C312	-0.18	2.326770	CTL2
DPPG	H12X	0.09	1.705680	HAL2
DPPG	H12Y	0.09	1.705680	HAL2
DPPG	C313	-0.18	2.326770	CTL2
DPPG	H13X	0.09	1.705680	HAL2
DPPG	H13Y	0.09	1.705680	HAL2
DPPG	C314	-0.18	2.326770	CTL2
DPPG	H14X	0.09	1.705680	HAL2
DPPG	H14Y	0.09	1.705680	HAL2
DPPG	C315	-0.18	2.326770	CTL2
DPPG	H15X	0.09	1.705680	HAL2
DPPG	H15Y	0.09	1.705680	HAL2
DPPG	C316	-0.27	2.354580	CTL3
DPPG	H16X	0.09	1.705680	HAL3
DPPG	H16Y	0.09	1.705680	HAL3
DPPG	H16Z	0.09	1.705680	HAL3
DSPC	N	-0.60	2.178450	NTL
DSPC	C13	-0.35	2.373120	CTL5
DSPC	H13A	0.25	1.112400	HL
DSPC	H13B	0.25	1.112400	HL
DSPC	H13C	0.25	1.112400	HL
DSPC	C14	-0.35	2.373120	CTL5
DSPC	H14A	0.25	1.112400	HL
DSPC	H14B	0.25	1.112400	HL
DSPC	H14C	0.25	1.112400	HL
DSPC	C15	-0.35	2.373120	CTL5
DSPC	H15A	0.25	1.112400	HL
DSPC	H15B	0.25	1.112400	HL
DSPC	H15C	0.25	1.112400	HL
DSPC	C12	-0.10	2.326770	CTL2
DSPC	H12A	0.25	1.112400	HL
DSPC	H12B	0.25	1.112400	HL
DSPC	C11	-0.08	2.326770	CTL2
DSPC	H11A	0.09	1.705680	HAL2
DSPC	H11B	0.09	1.705680	HAL2
